Codigo,Nombre,Consumo eléctrico,Total
14035,Hinojosa del Duque,Viviendas de uso esporádico,512
14035,Hinojosa del Duque,Viviendas de uso esporádico (entre 251 y 500 kwh),284
14035,Hinojosa del Duque,Viviendas de uso esporádico (entre 501 y 750 kwh),228
14035,Hinojosa del Duque,Viviendas con consumo entre 751 y 1.000 kwh,238
14035,Hinojosa del Duque,Viviendas con consumo entre 1.001 y 2.000 kwh,853
14035,Hinojosa del Duque,Viviendas con consumo entre 2.001 y 3.000 kwh,653
14035,Hinojosa del Duque,Viviendas con consumo entre 3.001 y 4.000 kwh,442
14035,Hinojosa del Duque,Viviendas con consumo entre 4.001 y 5.000 kwh,250
14035,Hinojosa del Duque,Viviendas con consumo entre 5.001 y 6.000 kwh,160
14035,Hinojosa del Duque,Viviendas con consumo entre 6.001 y 7.000 kwh,99
14035,Hinojosa del Duque,Viviendas con consumo entre 7.001 y 8.000 kwh,62
14035,Hinojosa del Duque,Viviendas con consumo entre 8.001 y 9.000 kwh,44
14035,Hinojosa del Duque,Viviendas con consumo entre 9.001 y 10.000 kwh,17
14035,Hinojosa del Duque,Viviendas con consumo mayor de 10.000 kwh,79
14036,Hornachuelos,Viviendas totales,2836
14036,Hornachuelos,Viviendas vacías,710
14036,Hornachuelos,Mediana consumo anual,2744
14036,Hornachuelos,Viviendas con bajo consumo,74
14036,Hornachuelos,Viviendas de uso esporádico,236
14036,Hornachuelos,Viviendas de uso esporádico (entre 251 y 500 kwh),132
14036,Hornachuelos,Viviendas de uso esporádico (entre 501 y 750 kwh),104
14036,Hornachuelos,Viviendas con consumo entre 751 y 1.000 kwh,98
14036,Hornachuelos,Viviendas con consumo entre 1.001 y 2.000 kwh,384
14036,Hornachuelos,Viviendas con consumo entre 2.001 y 3.000 kwh,390
14036,Hornachuelos,Viviendas con consumo entre 3.001 y 4.000 kwh,328
14036,Hornachuelos,Viviendas con consumo entre 4.001 y 5.000 kwh,240
14036,Hornachuelos,Viviendas con consumo entre 5.001 y 6.000 kwh,142
14036,Hornachuelos,Viviendas con consumo entre 6.001 y 7.000 kwh,86
14036,Hornachuelos,Viviendas con consumo entre 7.001 y 8.000 kwh,67
14036,Hornachuelos,Viviendas con consumo entre 8.001 y 9.000 kwh,29
14036,Hornachuelos,Viviendas con consumo entre 9.001 y 10.000 kwh,14
14036,Hornachuelos,Viviendas con consumo mayor de 10.000 kwh,38
14037,Iznájar,Viviendas totales,3059
14037,Iznájar,Viviendas vacías,951
14037,Iznájar,Mediana consumo anual,2576
14037,Iznájar,Viviendas con bajo consumo,119
14037,Iznájar,Viviendas de uso esporádico,233
14037,Iznájar,Viviendas de uso esporádico (entre 251 y 500 kwh),124
14037,Iznájar,Viviendas de uso esporádico (entre 501 y 750 kwh),109
14037,Iznájar,Viviendas con consumo entre 751 y 1.000 kwh,112
14037,Iznájar,Viviendas con consumo entre 1.001 y 2.000 kwh,422
14037,Iznájar,Viviendas con consumo entre 2.001 y 3.000 kwh,411
14037,Iznájar,Viviendas con consumo entre 3.001 y 4.000 kwh,307
14037,Iznájar,Viviendas con consumo entre 4.001 y 5.000 kwh,206
14037,Iznájar,Viviendas con consumo entre 5.001 y 6.000 kwh,120
14037,Iznájar,Viviendas con consumo entre 6.001 y 7.000 kwh,75
14037,Iznájar,Viviendas con consumo entre 7.001 y 8.000 kwh,32
14037,Iznájar,Viviendas con consumo entre 8.001 y 9.000 kwh,19
14037,Iznájar,Viviendas con consumo entre 9.001 y 10.000 kwh,19
14037,Iznájar,Viviendas con consumo mayor de 10.000 kwh,33
14038,Lucena,Viviendas totales,21141
14038,Lucena,Viviendas vacías,2406
14038,Lucena,Mediana consumo anual,3141
14038,Lucena,Viviendas con bajo consumo,442
14038,Lucena,Viviendas de uso esporádico,1409
14038,Lucena,Viviendas de uso esporádico (entre 251 y 500 kwh),724
14038,Lucena,Viviendas de uso esporádico (entre 501 y 750 kwh),685
14038,Lucena,Viviendas con consumo entre 751 y 1.000 kwh,660
14038,Lucena,Viviendas con consumo entre 1.001 y 2.000 kwh,3011
14038,Lucena,Viviendas con consumo entre 2.001 y 3.000 kwh,3565
14038,Lucena,Viviendas con consumo entre 3.001 y 4.000 kwh,3249
14038,Lucena,Viviendas con consumo entre 4.001 y 5.000 kwh,2455
14038,Lucena,Viviendas con consumo entre 5.001 y 6.000 kwh,1618
14038,Lucena,Viviendas con consumo entre 6.001 y 7.000 kwh,977
14038,Lucena,Viviendas con consumo entre 7.001 y 8.000 kwh,523
14038,Lucena,Viviendas con consumo entre 8.001 y 9.000 kwh,291
14038,Lucena,Viviendas con consumo entre 9.001 y 10.000 kwh,201
14038,Lucena,Viviendas con consumo mayor de 10.000 kwh,334
14039,Luque,Viviendas totales,2110
14039,Luque,Viviendas vacías,522
14039,Luque,Mediana consumo anual,2317
14039,Luque,Viviendas con bajo consumo,107
14039,Luque,Viviendas de uso esporádico,230
14039,Luque,Viviendas de uso esporádico (entre 251 y 500 kwh),122
14039,Luque,Viviendas de uso esporádico (entre 501 y 750 kwh),108
14039,Luque,Viviendas con consumo entre 751 y 1.000 kwh,90
14039,Luque,Viviendas con consumo entre 1.001 y 2.000 kwh,325
14039,Luque,Viviendas con consumo entre 2.001 y 3.000 kwh,304
14039,Luque,Viviendas con consumo entre 3.001 y 4.000 kwh,235
14039,Luque,Viviendas con consumo entre 4.001 y 5.000 kwh,142
14039,Luque,Viviendas con consumo entre 5.001 y 6.000 kwh,69
14039,Luque,Viviendas con consumo entre 6.001 y 7.000 kwh,44
14039,Luque,Viviendas con consumo entre 7.001 y 8.000 kwh,18
14039,Luque,Viviendas con consumo entre 8.001 y 9.000 kwh,5
14039,Luque,Viviendas con consumo entre 9.001 y 10.000 kwh,6
14039,Luque,Viviendas con consumo mayor de 10.000 kwh,13
14040,Montalbán de Córdoba,Viviendas totales,2139
14040,Montalbán de Córdoba,Viviendas vacías,356
14040,Montalbán de Córdoba,Mediana consumo anual,3077
14040,Montalbán de Córdoba,Viviendas con bajo consumo,74
14040,Montalbán de Córdoba,Viviendas de uso esporádico,161
14040,Montalbán de Córdoba,Viviendas de uso esporádico (entre 251 y 500 kwh),94
14040,Montalbán de Córdoba,Viviendas de uso esporádico (entre 501 y 750 kwh),67
14040,Montalbán de Córdoba,Viviendas con consumo entre 751 y 1.000 kwh,73
14040,Montalbán de Córdoba,Viviendas con consumo entre 1.001 y 2.000 kwh,297
14040,Montalbán de Córdoba,Viviendas con consumo entre 2.001 y 3.000 kwh,293
14040,Montalbán de Córdoba,Viviendas con consumo entre 3.001 y 4.000 kwh,309
14040,Montalbán de Córdoba,Viviendas con consumo entre 4.001 y 5.000 kwh,249
14040,Montalbán de Córdoba,Viviendas con consumo entre 5.001 y 6.000 kwh,133
14040,Montalbán de Córdoba,Viviendas con consumo entre 6.001 y 7.000 kwh,88
14040,Montalbán de Córdoba,Viviendas con consumo entre 7.001 y 8.000 kwh,39
14040,Montalbán de Córdoba,Viviendas con consumo entre 8.001 y 9.000 kwh,23
14040,Montalbán de Córdoba,Viviendas con consumo entre 9.001 y 10.000 kwh,9
14040,Montalbán de Córdoba,Viviendas con consumo mayor de 10.000 kwh,35
14041,Montemayor,Viviendas totales,2140
14041,Montemayor,Viviendas vacías,367
14041,Montemayor,Mediana consumo anual,2794
14041,Montemayor,Viviendas con bajo consumo,71
14041,Montemayor,Viviendas de uso esporádico,194
14041,Montemayor,Viviendas de uso esporádico (entre 251 y 500 kwh),102
14041,Montemayor,Viviendas de uso esporádico (entre 501 y 750 kwh),92
14041,Montemayor,Viviendas con consumo entre 751 y 1.000 kwh,97
14041,Montemayor,Viviendas con consumo entre 1.001 y 2.000 kwh,343
14041,Montemayor,Viviendas con consumo entre 2.001 y 3.000 kwh,277
14041,Montemayor,Viviendas con consumo entre 3.001 y 4.000 kwh,255
14041,Montemayor,Viviendas con consumo entre 4.001 y 5.000 kwh,196
14041,Montemayor,Viviendas con consumo entre 5.001 y 6.000 kwh,127
14041,Montemayor,Viviendas con consumo entre 6.001 y 7.000 kwh,81
14041,Montemayor,Viviendas con consumo entre 7.001 y 8.000 kwh,43
14041,Montemayor,Viviendas con consumo entre 8.001 y 9.000 kwh,30
14041,Montemayor,Viviendas con consumo entre 9.001 y 10.000 kwh,21
14041,Montemayor,Viviendas con consumo mayor de 10.000 kwh,38
14042,Montilla,Viviendas totales,12033
14042,Montilla,Viviendas vacías,1440
14042,Montilla,Mediana consumo anual,2743
14042,Montilla,Viviendas con bajo consumo,301
14042,Montilla,Viviendas de uso esporádico,842
14042,Montilla,Viviendas de uso esporádico (entre 251 y 500 kwh),443
14042,Montilla,Viviendas de uso esporádico (entre 501 y 750 kwh),399
14042,Montilla,Viviendas con consumo entre 751 y 1.000 kwh,455
14042,Montilla,Viviendas con consumo entre 1.001 y 2.000 kwh,2090
14042,Montilla,Viviendas con consumo entre 2.001 y 3.000 kwh,2359
14042,Montilla,Viviendas con consumo entre 3.001 y 4.000 kwh,1966
14042,Montilla,Viviendas con consumo entre 4.001 y 5.000 kwh,1199
14042,Montilla,Viviendas con consumo entre 5.001 y 6.000 kwh,607
14042,Montilla,Viviendas con consumo entre 6.001 y 7.000 kwh,328
14042,Montilla,Viviendas con consumo entre 7.001 y 8.000 kwh,147
14042,Montilla,Viviendas con consumo entre 8.001 y 9.000 kwh,92
14042,Montilla,Viviendas con consumo entre 9.001 y 10.000 kwh,61
14042,Montilla,Viviendas con consumo mayor de 10.000 kwh,146
14043,Montoro,Viviendas totales,5828
14043,Montoro,Viviendas vacías,1279
14043,Montoro,Mediana consumo anual,3405
14043,Montoro,Viviendas con bajo consumo,111
14043,Montoro,Viviendas de uso esporádico,368
14043,Montoro,Viviendas de uso esporádico (entre 251 y 500 kwh),210
14043,Montoro,Viviendas de uso esporádico (entre 501 y 750 kwh),158
14043,Montoro,Viviendas con consumo entre 751 y 1.000 kwh,176
14043,Montoro,Viviendas con consumo entre 1.001 y 2.000 kwh,651
14043,Montoro,Viviendas con consumo entre 2.001 y 3.000 kwh,739
14043,Montoro,Viviendas con consumo entre 3.001 y 4.000 kwh,713
14043,Montoro,Viviendas con consumo entre 4.001 y 5.000 kwh,576
14043,Montoro,Viviendas con consumo entre 5.001 y 6.000 kwh,434
14043,Montoro,Viviendas con consumo entre 6.001 y 7.000 kwh,294
14043,Montoro,Viviendas con consumo entre 7.001 y 8.000 kwh,207
14043,Montoro,Viviendas con consumo entre 8.001 y 9.000 kwh,100
14043,Montoro,Viviendas con consumo entre 9.001 y 10.000 kwh,52
14043,Montoro,Viviendas con consumo mayor de 10.000 kwh,128
14044,Monturque,Viviendas totales,1006
14044,Monturque,Viviendas vacías,138
14044,Monturque,Mediana consumo anual,2979
14044,Monturque,Viviendas con bajo consumo,19
14044,Monturque,Viviendas de uso esporádico,84
14044,Monturque,Viviendas de uso esporádico (entre 251 y 500 kwh),42
14044,Monturque,Viviendas de uso esporádico (entre 501 y 750 kwh),42
14044,Monturque,Viviendas con consumo entre 751 y 1.000 kwh,28
14044,Monturque,Viviendas con consumo entre 1.001 y 2.000 kwh,135
14044,Monturque,Viviendas con consumo entre 2.001 y 3.000 kwh,180
14044,Monturque,Viviendas con consumo entre 3.001 y 4.000 kwh,126
14044,Monturque,Viviendas con consumo entre 4.001 y 5.000 kwh,125
14044,Monturque,Viviendas con consumo entre 5.001 y 6.000 kwh,89
14044,Monturque,Viviendas con consumo entre 6.001 y 7.000 kwh,32
14044,Monturque,Viviendas con consumo entre 7.001 y 8.000 kwh,21
14044,Monturque,Viviendas con consumo entre 8.001 y 9.000 kwh,8
14044,Monturque,Viviendas con consumo entre 9.001 y 10.000 kwh,7
14044,Monturque,Viviendas con consumo mayor de 10.000 kwh,14
14045,Moriles,Viviendas totales,2058
14045,Moriles,Viviendas vacías,342
14045,Moriles,Mediana consumo anual,2794
14045,Moriles,Viviendas con bajo consumo,84
14045,Moriles,Viviendas de uso esporádico,223
14045,Moriles,Viviendas de uso esporádico (entre 251 y 500 kwh),132
14045,Moriles,Viviendas de uso esporádico (entre 501 y 750 kwh),91
14045,Moriles,Viviendas con consumo entre 751 y 1.000 kwh,76
14045,Moriles,Viviendas con consumo entre 1.001 y 2.000 kwh,294
14045,Moriles,Viviendas con consumo entre 2.001 y 3.000 kwh,273
14045,Moriles,Viviendas con consumo entre 3.001 y 4.000 kwh,296
14045,Moriles,Viviendas con consumo entre 4.001 y 5.000 kwh,183
14045,Moriles,Viviendas con consumo entre 5.001 y 6.000 kwh,124
14045,Moriles,Viviendas con consumo entre 6.001 y 7.000 kwh,80
14045,Moriles,Viviendas con consumo entre 7.001 y 8.000 kwh,31
14045,Moriles,Viviendas con consumo entre 8.001 y 9.000 kwh,19
14045,Moriles,Viviendas con consumo entre 9.001 y 10.000 kwh,9
14045,Moriles,Viviendas con consumo mayor de 10.000 kwh,24
14046,Nueva Carteya,Viviendas totales,2681
14046,Nueva Carteya,Viviendas vacías,375
14046,Nueva Carteya,Mediana consumo anual,3107
14046,Nueva Carteya,Viviendas con bajo consumo,79
14046,Nueva Carteya,Viviendas de uso esporádico,227
14046,Nueva Carteya,Viviendas de uso esporádico (entre 251 y 500 kwh),125
14046,Nueva Carteya,Viviendas de uso esporádico (entre 501 y 750 kwh),102
14046,Nueva Carteya,Viviendas con consumo entre 751 y 1.000 kwh,96
14046,Nueva Carteya,Viviendas con consumo entre 1.001 y 2.000 kwh,327
14046,Nueva Carteya,Viviendas con consumo entre 2.001 y 3.000 kwh,428
14046,Nueva Carteya,Viviendas con consumo entre 3.001 y 4.000 kwh,342
14046,Nueva Carteya,Viviendas con consumo entre 4.001 y 5.000 kwh,325
14046,Nueva Carteya,Viviendas con consumo entre 5.001 y 6.000 kwh,201
14046,Nueva Carteya,Viviendas con consumo entre 6.001 y 7.000 kwh,133
14046,Nueva Carteya,Viviendas con consumo entre 7.001 y 8.000 kwh,68
14046,Nueva Carteya,Viviendas con consumo entre 8.001 y 9.000 kwh,29
14046,Nueva Carteya,Viviendas con consumo entre 9.001 y 10.000 kwh,11
14046,Nueva Carteya,Viviendas con consumo mayor de 10.000 kwh,40
14047,Obejo,Viviendas totales,1373
14047,Obejo,Viviendas vacías,390
14047,Obejo,Mediana consumo anual,3091
14047,Obejo,Viviendas con bajo consumo,33
14047,Obejo,Viviendas de uso esporádico,105
14047,Obejo,Viviendas de uso esporádico (entre 251 y 500 kwh),58
14047,Obejo,Viviendas de uso esporádico (entre 501 y 750 kwh),47
14047,Obejo,Viviendas con consumo entre 751 y 1.000 kwh,34
14047,Obejo,Viviendas con consumo entre 1.001 y 2.000 kwh,166
14047,Obejo,Viviendas con consumo entre 2.001 y 3.000 kwh,156
14047,Obejo,Viviendas con consumo entre 3.001 y 4.000 kwh,159
14047,Obejo,Viviendas con consumo entre 4.001 y 5.000 kwh,119
14047,Obejo,Viviendas con consumo entre 5.001 y 6.000 kwh,87
14047,Obejo,Viviendas con consumo entre 6.001 y 7.000 kwh,56
14047,Obejo,Viviendas con consumo entre 7.001 y 8.000 kwh,31
14047,Obejo,Viviendas con consumo entre 8.001 y 9.000 kwh,15
14047,Obejo,Viviendas con consumo entre 9.001 y 10.000 kwh,5
14047,Obejo,Viviendas con consumo mayor de 10.000 kwh,17
14048,Palenciana,Viviendas totales,835
14048,Palenciana,Viviendas vacías,167
14048,Palenciana,Mediana consumo anual,2670
14048,Palenciana,Viviendas con bajo consumo,37
14048,Palenciana,Viviendas de uso esporádico,80
14048,Palenciana,Viviendas de uso esporádico (entre 251 y 500 kwh),40
14048,Palenciana,Viviendas de uso esporádico (entre 501 y 750 kwh),40
14048,Palenciana,Viviendas con consumo entre 751 y 1.000 kwh,27
14048,Palenciana,Viviendas con consumo entre 1.001 y 2.000 kwh,117
14048,Palenciana,Viviendas con consumo entre 2.001 y 3.000 kwh,132
14048,Palenciana,Viviendas con consumo entre 3.001 y 4.000 kwh,90
14048,Palenciana,Viviendas con consumo entre 4.001 y 5.000 kwh,67
14048,Palenciana,Viviendas con consumo entre 5.001 y 6.000 kwh,56
14048,Palenciana,Viviendas con consumo entre 6.001 y 7.000 kwh,27
14048,Palenciana,Viviendas con consumo entre 7.001 y 8.000 kwh,13
14048,Palenciana,Viviendas con consumo entre 8.001 y 9.000 kwh,10
14048,Palenciana,Viviendas con consumo entre 9.001 y 10.000 kwh,2
14048,Palenciana,Viviendas con consumo mayor de 10.000 kwh,10
14049,Palma del Río,Viviendas totales,10008
14049,Palma del Río,Viviendas vacías,1400
14049,Palma del Río,Mediana consumo anual,3199
14049,Palma del Río,Viviendas con bajo consumo,221
14049,Palma del Río,Viviendas de uso esporádico,609
14049,Palma del Río,Viviendas de uso esporádico (entre 251 y 500 kwh),317
14049,Palma del Río,Viviendas de uso esporádico (entre 501 y 750 kwh),292
14049,Palma del Río,Viviendas con consumo entre 751 y 1.000 kwh,294
14049,Palma del Río,Viviendas con consumo entre 1.001 y 2.000 kwh,1346
14049,Palma del Río,Viviendas con consumo entre 2.001 y 3.000 kwh,1614
14049,Palma del Río,Viviendas con consumo entre 3.001 y 4.000 kwh,1520
14049,Palma del Río,Viviendas con consumo entre 4.001 y 5.000 kwh,1214
14049,Palma del Río,Viviendas con consumo entre 5.001 y 6.000 kwh,779
14049,Palma del Río,Viviendas con consumo entre 6.001 y 7.000 kwh,429
14049,Palma del Río,Viviendas con consumo entre 7.001 y 8.000 kwh,246
14049,Palma del Río,Viviendas con consumo entre 8.001 y 9.000 kwh,112
14049,Palma del Río,Viviendas con consumo entre 9.001 y 10.000 kwh,79
14049,Palma del Río,Viviendas con consumo mayor de 10.000 kwh,145
14050,Pedro Abad,Viviendas totales,1562
14050,Pedro Abad,Viviendas vacías,194
14050,Pedro Abad,Mediana consumo anual,3212
14050,Pedro Abad,Viviendas con bajo consumo,38
14050,Pedro Abad,Viviendas de uso esporádico,137
14050,Pedro Abad,Viviendas de uso esporádico (entre 251 y 500 kwh),71
14050,Pedro Abad,Viviendas de uso esporádico (entre 501 y 750 kwh),66
14050,Pedro Abad,Viviendas con consumo entre 751 y 1.000 kwh,48
14050,Pedro Abad,Viviendas con consumo entre 1.001 y 2.000 kwh,218
14050,Pedro Abad,Viviendas con consumo entre 2.001 y 3.000 kwh,219
14050,Pedro Abad,Viviendas con consumo entre 3.001 y 4.000 kwh,202
14050,Pedro Abad,Viviendas con consumo entre 4.001 y 5.000 kwh,204
14050,Pedro Abad,Viviendas con consumo entre 5.001 y 6.000 kwh,133
14050,Pedro Abad,Viviendas con consumo entre 6.001 y 7.000 kwh,83
14050,Pedro Abad,Viviendas con consumo entre 7.001 y 8.000 kwh,42
14050,Pedro Abad,Viviendas con consumo entre 8.001 y 9.000 kwh,15
14050,Pedro Abad,Viviendas con consumo entre 9.001 y 10.000 kwh,12
14050,Pedro Abad,Viviendas con consumo mayor de 10.000 kwh,17
14051,Pedroche,Viviendas totales,1127
14051,Pedroche,Viviendas vacías,191
14051,Pedroche,Mediana consumo anual,2061
14051,Pedroche,Viviendas con bajo consumo,96
14051,Pedroche,Viviendas de uso esporádico,146
14051,Pedroche,Viviendas de uso esporádico (entre 251 y 500 kwh),89
14051,Pedroche,Viviendas de uso esporádico (entre 501 y 750 kwh),57
14051,Pedroche,Viviendas con consumo entre 751 y 1.000 kwh,64
14051,Pedroche,Viviendas con consumo entre 1.001 y 2.000 kwh,200
14051,Pedroche,Viviendas con consumo entre 2.001 y 3.000 kwh,160
14051,Pedroche,Viviendas con consumo entre 3.001 y 4.000 kwh,103
14051,Pedroche,Viviendas con consumo entre 4.001 y 5.000 kwh,63
14051,Pedroche,Viviendas con consumo entre 5.001 y 6.000 kwh,44
14051,Pedroche,Viviendas con consumo entre 6.001 y 7.000 kwh,20
14051,Pedroche,Viviendas con consumo entre 7.001 y 8.000 kwh,11
14051,Pedroche,Viviendas con consumo entre 8.001 y 9.000 kwh,7
14051,Pedroche,Viviendas con consumo entre 9.001 y 10.000 kwh,5
14051,Pedroche,Viviendas con consumo mayor de 10.000 kwh,17
14052,Peñarroya-Pueblonuevo,Viviendas totales,6199
14052,Peñarroya-Pueblonuevo,Viviendas vacías,1087
14052,Peñarroya-Pueblonuevo,Mediana consumo anual,2649
14052,Peñarroya-Pueblonuevo,Viviendas con bajo consumo,231
14052,Peñarroya-Pueblonuevo,Viviendas de uso esporádico,573
14052,Peñarroya-Pueblonuevo,Viviendas de uso esporádico (entre 251 y 500 kwh),321
14052,Peñarroya-Pueblonuevo,Viviendas de uso esporádico (entre 501 y 750 kwh),252
14052,Peñarroya-Pueblonuevo,Viviendas con consumo entre 751 y 1.000 kwh,243
14052,Peñarroya-Pueblonuevo,Viviendas con consumo entre 1.001 y 2.000 kwh,984
14052,Peñarroya-Pueblonuevo,Viviendas con consumo entre 2.001 y 3.000 kwh,968
14052,Peñarroya-Pueblonuevo,Viviendas con consumo entre 3.001 y 4.000 kwh,753
14052,Peñarroya-Pueblonuevo,Viviendas con consumo entre 4.001 y 5.000 kwh,478
14052,Peñarroya-Pueblonuevo,Viviendas con consumo entre 5.001 y 6.000 kwh,301
14052,Peñarroya-Pueblonuevo,Viviendas con consumo entre 6.001 y 7.000 kwh,182
14052,Peñarroya-Pueblonuevo,Viviendas con consumo entre 7.001 y 8.000 kwh,121
14052,Peñarroya-Pueblonuevo,Viviendas con consumo entre 8.001 y 9.000 kwh,84
