osm_id,source_type,name,lat,lon,tags
node/6585234964,node,Achadas da Cruz-Santana,32.8205026,-16.8906484,"{'bus': 'yes', 'name': 'Achadas da Cruz-Santana', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6585234974,node,Ribeira de São Jorge,32.8178907,-16.8996305,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1993564471041606', 'name': 'Ribeira de São Jorge', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'yes', 'survey:date': '2024-07-13'}"
node/6585234975,node,Fajã Alta-RIB S Jorge,32.8208083,-16.9004167,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '2137430243443913', 'name': 'Fajã Alta-RIB S Jorge', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'yes', 'survey:date': '2025-05-18'}"
node/6585234977,node,São Jorge-Jardins,32.8253469,-16.9010738,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'São Jorge-Jardins', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6585234982,node,São Jorge-Bomba Gasolina,32.8263386,-16.9035701,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '594178036456589', 'name': 'São Jorge-Bomba Gasolina', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2024-11-17'}"
node/6585234984,node,ESTR Jogo Bola-Miradouro,32.8215295,-16.9049532,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1073935077811280', 'name': 'ESTR Jogo Bola-Miradouro', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2024-11-17'}"
node/6585329585,node,ESTR do Jogo da Bola 4A,32.8202024,-16.9069513,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'ESTR do Jogo da Bola 4A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6585329586,node,ESTR do Jogo da Bola 3A,32.8219231,-16.9099863,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '773817125571192', 'name': 'ESTR do Jogo da Bola 3A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-08-27'}"
node/6585329587,node,ESTR do Jogo da Bola 2A,32.8228427,-16.9103926,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1288469426058319', 'name': 'ESTR do Jogo da Bola 2A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-08-27'}"
node/6585329588,node,ESTR do Jogo da Bola 1A,32.8256998,-16.9101485,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '366803206498088', 'name': 'ESTR do Jogo da Bola 1A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'yes', 'survey:date': '2024-09-07'}"
node/6585329589,node,Jogo Bola-Lombo Cunha,32.8254765,-16.9091311,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '2065492347586462', 'name': 'Jogo Bola-Lombo Cunha', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-12-26'}"
node/6585329590,node,Farmácia de São Jorge,32.8263363,-16.9075387,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1249941409513811', 'name': 'Farmácia de São Jorge', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2024-07-19'}"
node/6585329592,node,Freguesia de São Jorge,32.826694,-16.9065184,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1335409098162102', 'name': 'Freguesia de São Jorge', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-08-27'}"
node/6585329593,node,Igreja de São Jorge,32.8280142,-16.9065245,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1477409666784818', 'name': 'Igreja de São Jorge', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-08-27'}"
node/6585329594,node,ESTR do Farrobo 5A,32.8288375,-16.9056065,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1933538247233409', 'name': 'ESTR do Farrobo 5A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'yes', 'survey:date': '2026-01-11'}"
node/6585329596,node,Cemítério-Zona 25,32.6925333,-16.7742719,"{'bus': 'yes', 'name': 'Cemítério-Zona 25', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6585329597,node,Aeroporto-Zona 35,32.6894469,-16.7820088,"{'bus': 'yes', 'name': 'Aeroporto-Zona 35', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6585329599,node,Centro Saúde São R Faial,32.7682703,-16.8572912,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Centro Saúde São R Faial', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6585329603,node,Achada do Folhadal,32.7630682,-16.8618858,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1068494021931745', 'name': 'Achada do Folhadal', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-08-08'}"
node/6585329604,node,CAM Fajã Grande Cima,32.7576962,-16.8788188,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '955664836237423', 'name': 'CAM Fajã Grande Cima', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2024-05-04'}"
node/6585329605,node,Tojal-Diferença,32.787874,-16.8553166,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1926618594817429', 'name': 'Tojal-Diferença', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-06-08'}"
node/6585329606,node,ENT para Lombo Galego,32.7846072,-16.8572739,"{'bus': 'yes', 'name': 'ENT para Lombo Galego', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6585329615,node,LEV Serra Faial-Zona 27,32.789058,-16.8609853,"{'bus': 'yes', 'name': 'LEV Serra Faial-Zona 27', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6585329623,node,CZ para Santo António,32.7956083,-16.8712015,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1533257297831893', 'name': 'CZ para Santo António', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-08-27'}"
node/6585436063,node,Depois ENT Penha Águia,32.7825272,-16.8472605,"{'bus': 'yes', 'name': 'Depois ENT Penha Águia', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6585436064,node,Antes dos Moinhos,32.781008,-16.8467958,"{'bus': 'yes', 'name': 'Antes dos Moinhos', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6589993108,node,CZ Saída Santo António,32.7956297,-16.8711944,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '971908111660053', 'name': 'CZ Saída Santo António', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2024-12-18'}"
node/6589993158,node,Igreja da Ilha,32.8111749,-16.9115263,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '523404280190534', 'name': 'Igreja da Ilha', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2024-09-07'}"
node/6589993167,node,Escola da Ilha,32.8086168,-16.9090922,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '461948403085400', 'name': 'Escola da Ilha', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2024-06-01'}"
node/6590006588,node,Sítio da Achada Marques,32.7977667,-16.9084479,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '397418033383018', 'name': 'Sítio da Achada Marques', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2024-09-07'}"
node/6590006668,node,CAM da Silveira 5A,32.8017889,-16.8923974,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'CAM da Silveira 5A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6590006685,node,CAM da Silveira 9A,32.8081829,-16.8872738,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'CAM da Silveira 9A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6590072723,node,CAM Feiteira de Cima 5A,32.7908386,-16.8728345,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'CAM Feiteira de Cima 5A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6590072724,node,CAM Feiteira de Cima 4A,32.7881785,-16.8741459,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1537367914010415', 'name': 'CAM Feiteira de Cima 4A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2026-01-11'}"
node/6590072725,node,CAM Feiteira de Cima 3A,32.7881292,-16.8742313,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '4304300719830000', 'name': 'CAM Feiteira de Cima 3A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2026-01-11'}"
node/6590072727,node,CAM Feiteira de Cima 2A,32.790818,-16.872834,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'CAM Feiteira de Cima 2A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6590072728,node,CAM Feiteira de Cima 1A,32.7921419,-16.8729531,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '3806679899621277', 'name': 'CAM Feiteira de Cima 1A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2024-08-02'}"
node/6590072729,node,Caminho Chão-Garagem,32.8190212,-16.8897042,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1455375699026987', 'name': 'Caminho Chão-Garagem', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-09-27'}"
node/6590072730,node,Caminho Chão-Fonte,32.8162188,-16.8889896,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1807471173387480', 'name': 'Caminho Chão-Fonte', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-02-09'}"
node/6590072731,node,Escola do Caminho Chão,32.8138184,-16.8873288,"{'bus': 'yes', 'name': 'Escola do Caminho Chão', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6590072749,node,Caminho Chão-Largo,32.812165,-16.8863872,"{'bus': 'yes', 'name': 'Caminho Chão-Largo', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6590072754,node,Pinheiro 3A,32.8121863,-16.8871072,"{'bus': 'yes', 'name': 'Pinheiro 3A', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6590072755,node,Pinheiro 2A,32.8124241,-16.8906755,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Pinheiro 2A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6590072756,node,Pinheiro 1A,32.8102016,-16.8896241,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1549823366242792', 'name': 'Pinheiro 1A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-11-16'}"
node/6590072757,node,CAM da Silveira-STOP,32.8084973,-16.887538,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '465710366294532', 'name': 'CAM da Silveira-STOP', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2024-08-18'}"
node/6590072759,node,CAM da Silveira 8A,32.8056782,-16.8873724,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '506637479131811', 'name': 'CAM da Silveira 8A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-02-09'}"
node/6590072760,node,CAM da Silveira 7A,32.802031,-16.8884835,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '386220583815112', 'name': 'CAM da Silveira 7A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2024-06-01'}"
node/6590072761,node,CAM da Silveira 6A,32.8025363,-16.88999,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1170404055248637', 'name': 'CAM da Silveira 6A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2026-01-11'}"
node/6590072762,node,CAM da Silveira 4A,32.8037602,-16.8927948,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1674631379924626', 'name': 'CAM da Silveira 4A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-02-09'}"
node/6590072763,node,CAM da Silveira 2A,32.8057783,-16.8966129,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '606052208953552', 'name': 'CAM da Silveira 2A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-02-09'}"
node/6590072764,node,CAM da Silveira 1A,32.8057038,-16.898367,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1390097832116116', 'name': 'CAM da Silveira 1A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-05-18'}"
node/6590072765,node,Silveira-Final,32.8049833,-16.9006498,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Silveira-Final', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6590072766,node,Sítio da Achada Marques,32.7977355,-16.90836,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '476471262035571', 'name': 'Sítio da Achada Marques', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2024-09-07'}"
node/6590072767,node,Cabeço Alto-ACH Marques,32.8059302,-16.9081976,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1317310206320769', 'name': 'Cabeço Alto-ACH Marques', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2024-09-07'}"
node/6590072768,node,Achada Marques-Cemitério,32.807168,-16.9087403,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Achada Marques-Cemitério', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6590072769,node,ENT para Achada Marques,32.8080042,-16.9091537,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'ENT para Achada Marques', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6590072770,node,CAM da Ilha 11A,32.8103528,-16.9116453,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'CAM da Ilha 11A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6590072771,node,CAM da Ilha 10A,32.8103642,-16.9115608,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '2826090850886501', 'name': 'CAM da Ilha 10A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-05-18'}"
node/6590072772,node,CAM da Ilha 9A,32.8093082,-16.9111496,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '721900653681704', 'name': 'CAM da Ilha 9A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-05-18'}"
node/6590072773,node,CAM da Ilha 8A,32.8086383,-16.9095834,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'CAM da Ilha 8A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6590072774,node,CAM da Ilha 7A,32.8096615,-16.9073345,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'CAM da Ilha 7A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6590072775,node,CAM da Ilha 6A,32.8104907,-16.9065636,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '968532188498605', 'name': 'CAM da Ilha 6A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-05-18'}"
node/6590072776,node,CAM da Ilha 5A,32.8073019,-16.906134,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1400749570943617', 'name': 'CAM da Ilha 5A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-05-18'}"
node/6590072777,node,CAM da Ilha 4A,32.8108882,-16.904002,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'CAM da Ilha 4A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
