provincia,nombre_municipio,codigo_municipio,anio,nacionalidad,cantidad (personas)
Cantabria,"Rozas de Valdearroyo, Las",39065,2022,Total,18.0
Cantabria,"Rozas de Valdearroyo, Las",39065,2023,Total,21.0
Cantabria,"Rozas de Valdearroyo, Las",39065,2024,Total,13.0
Cantabria,Ruente,39066,2021,Total,50.0
Cantabria,Ruente,39066,2022,Total,50.0
Cantabria,Ruente,39066,2023,Total,47.0
Cantabria,Ruente,39066,2024,Total,48.0
Cantabria,Ruesga,39067,2021,Total,25.0
Cantabria,Ruesga,39067,2022,Total,40.0
Cantabria,Ruesga,39067,2023,Total,40.0
Cantabria,Ruesga,39067,2024,Total,29.0
Cantabria,Ruiloba,39068,2021,Total,54.0
Cantabria,Ruiloba,39068,2022,Total,51.0
Cantabria,Ruiloba,39068,2023,Total,33.0
Cantabria,Ruiloba,39068,2024,Total,50.0
Cantabria,San Felices de Buelna,39069,2021,Total,91.0
Cantabria,San Felices de Buelna,39069,2022,Total,105.0
Cantabria,San Felices de Buelna,39069,2023,Total,82.0
Cantabria,San Felices de Buelna,39069,2024,Total,91.0
Cantabria,San Miguel de Aguayo,39070,2021,Total,4.0
Cantabria,San Miguel de Aguayo,39070,2022,Total,24.0
Cantabria,San Miguel de Aguayo,39070,2023,Total,5.0
Cantabria,San Miguel de Aguayo,39070,2024,Total,5.0
Cantabria,San Pedro del Romeral,39071,2021,Total,22.0
Cantabria,San Pedro del Romeral,39071,2022,Total,14.0
Cantabria,San Pedro del Romeral,39071,2023,Total,11.0
Cantabria,San Pedro del Romeral,39071,2024,Total,11.0
Cantabria,San Roque de Riomiera,39072,2021,Total,15.0
Cantabria,San Roque de Riomiera,39072,2022,Total,30.0
Cantabria,San Roque de Riomiera,39072,2023,Total,15.0
Cantabria,San Roque de Riomiera,39072,2024,Total,16.0
Cantabria,San Vicente de la Barquera,39080,2021,Total,136.0
Cantabria,San Vicente de la Barquera,39080,2022,Total,148.0
Cantabria,San Vicente de la Barquera,39080,2023,Total,143.0
Cantabria,San Vicente de la Barquera,39080,2024,Total,153.0
Cantabria,Santa Cruz de Bezana,39073,2021,Total,787.0
Cantabria,Santa Cruz de Bezana,39073,2022,Total,782.0
Cantabria,Santa Cruz de Bezana,39073,2023,Total,688.0
Cantabria,Santa Cruz de Bezana,39073,2024,Total,702.0
Cantabria,Santa María de Cayón,39074,2021,Total,410.0
Cantabria,Santa María de Cayón,39074,2022,Total,492.0
Cantabria,Santa María de Cayón,39074,2023,Total,422.0
Cantabria,Santa María de Cayón,39074,2024,Total,518.0
Cantabria,Santander,39075,2021,Total,4961.0
Cantabria,Santander,39075,2022,Total,5242.0
Cantabria,Santander,39075,2023,Total,5168.0
Cantabria,Santander,39075,2024,Total,5668.0
Cantabria,Santillana del Mar,39076,2021,Total,184.0
Cantabria,Santillana del Mar,39076,2022,Total,169.0
Cantabria,Santillana del Mar,39076,2023,Total,145.0
Cantabria,Santillana del Mar,39076,2024,Total,176.0
Cantabria,Santiurde de Reinosa,39077,2021,Total,19.0
Cantabria,Santiurde de Reinosa,39077,2022,Total,17.0
Cantabria,Santiurde de Reinosa,39077,2023,Total,21.0
Cantabria,Santiurde de Reinosa,39077,2024,Total,16.0
Cantabria,Santiurde de Toranzo,39078,2021,Total,88.0
Cantabria,Santiurde de Toranzo,39078,2022,Total,86.0
Cantabria,Santiurde de Toranzo,39078,2023,Total,62.0
Cantabria,Santiurde de Toranzo,39078,2024,Total,75.0
Cantabria,Santoña,39079,2021,Total,340.0
Cantabria,Santoña,39079,2022,Total,352.0
Cantabria,Santoña,39079,2023,Total,343.0
Cantabria,Santoña,39079,2024,Total,297.0
Cantabria,Saro,39081,2021,Total,22.0
Cantabria,Saro,39081,2022,Total,16.0
Cantabria,Saro,39081,2023,Total,14.0
Cantabria,Saro,39081,2024,Total,11.0
Cantabria,Selaya,39082,2021,Total,50.0
Cantabria,Selaya,39082,2022,Total,57.0
Cantabria,Selaya,39082,2023,Total,59.0
Cantabria,Selaya,39082,2024,Total,55.0
Cantabria,Soba,39083,2021,Total,30.0
Cantabria,Soba,39083,2022,Total,37.0
Cantabria,Soba,39083,2023,Total,23.0
Cantabria,Soba,39083,2024,Total,31.0
Cantabria,Solórzano,39084,2021,Total,53.0
Cantabria,Solórzano,39084,2022,Total,71.0
Cantabria,Solórzano,39084,2023,Total,61.0
Cantabria,Solórzano,39084,2024,Total,70.0
Cantabria,Suances,39085,2021,Total,411.0
Cantabria,Suances,39085,2022,Total,386.0
Cantabria,Suances,39085,2023,Total,368.0
Cantabria,Suances,39085,2024,Total,306.0
Cantabria,"Tojos, Los",39086,2021,Total,12.0
Cantabria,"Tojos, Los",39086,2022,Total,22.0
Cantabria,"Tojos, Los",39086,2023,Total,14.0
Cantabria,"Tojos, Los",39086,2024,Total,11.0
Cantabria,Torrelavega,39087,2021,Total,1666.0
Cantabria,Torrelavega,39087,2022,Total,1826.0
Cantabria,Torrelavega,39087,2023,Total,1697.0
Cantabria,Torrelavega,39087,2024,Total,1789.0
Cantabria,Tresviso,39088,2021,Total,1.0
Cantabria,Tresviso,39088,2022,Total,3.0
Cantabria,Tresviso,39088,2023,Total,0.0
Cantabria,Tresviso,39088,2024,Total,4.0
Cantabria,Tudanca,39089,2021,Total,12.0
Cantabria,Tudanca,39089,2022,Total,13.0
Cantabria,Tudanca,39089,2023,Total,7.0
Cantabria,Tudanca,39089,2024,Total,1.0
Cantabria,Udías,39090,2021,Total,52.0
Cantabria,Udías,39090,2022,Total,41.0
Cantabria,Udías,39090,2023,Total,51.0
Cantabria,Udías,39090,2024,Total,56.0
Cantabria,Val de San Vicente,39095,2021,Total,147.0
Cantabria,Val de San Vicente,39095,2022,Total,112.0
Cantabria,Val de San Vicente,39095,2023,Total,110.0
Cantabria,Val de San Vicente,39095,2024,Total,97.0
Cantabria,Valdeolea,39092,2021,Total,55.0
Cantabria,Valdeolea,39092,2022,Total,53.0
Cantabria,Valdeolea,39092,2023,Total,54.0
Cantabria,Valdeolea,39092,2024,Total,41.0
Cantabria,Valdeprado del Río,39093,2021,Total,34.0
Cantabria,Valdeprado del Río,39093,2022,Total,32.0
Cantabria,Valdeprado del Río,39093,2023,Total,16.0
Cantabria,Valdeprado del Río,39093,2024,Total,12.0
Cantabria,Valderredible,39094,2021,Total,59.0
Cantabria,Valderredible,39094,2022,Total,66.0
Cantabria,Valderredible,39094,2023,Total,43.0
Cantabria,Valderredible,39094,2024,Total,56.0
Cantabria,Valdáliga,39091,2021,Total,80.0
Cantabria,Valdáliga,39091,2022,Total,92.0
Cantabria,Valdáliga,39091,2023,Total,81.0
Cantabria,Valdáliga,39091,2024,Total,78.0
Cantabria,Valle de Villaverde,39101,2021,Total,18.0
Cantabria,Valle de Villaverde,39101,2022,Total,18.0
Cantabria,Valle de Villaverde,39101,2023,Total,20.0
Cantabria,Valle de Villaverde,39101,2024,Total,15.0
Cantabria,Vega de Liébana,39096,2021,Total,30.0
Cantabria,Vega de Liébana,39096,2022,Total,31.0
Cantabria,Vega de Liébana,39096,2023,Total,25.0
Cantabria,Vega de Liébana,39096,2024,Total,32.0
Cantabria,Vega de Pas,39097,2021,Total,44.0
Cantabria,Vega de Pas,39097,2022,Total,54.0
Cantabria,Vega de Pas,39097,2023,Total,57.0
Cantabria,Vega de Pas,39097,2024,Total,31.0
Cantabria,Villacarriedo,39098,2021,Total,62.0
Cantabria,Villacarriedo,39098,2022,Total,86.0
Cantabria,Villacarriedo,39098,2023,Total,64.0
Cantabria,Villacarriedo,39098,2024,Total,63.0
Cantabria,Villaescusa,39099,2021,Total,158.0
Cantabria,Villaescusa,39099,2022,Total,210.0
Cantabria,Villaescusa,39099,2023,Total,139.0
Cantabria,Villaescusa,39099,2024,Total,191.0
Cantabria,Villafufre,39100,2021,Total,61.0
Cantabria,Villafufre,39100,2022,Total,43.0
Cantabria,Villafufre,39100,2023,Total,46.0
Cantabria,Villafufre,39100,2024,Total,48.0
Cantabria,Voto,39102,2021,Total,212.0
Cantabria,Voto,39102,2022,Total,192.0
Cantabria,Voto,39102,2023,Total,138.0
Cantabria,Voto,39102,2024,Total,146.0
Castellón,Albocàsser,12003,2021,Total,63.0
Castellón,Albocàsser,12003,2022,Total,84.0
Castellón,Albocàsser,12003,2023,Total,72.0
Castellón,Albocàsser,12003,2024,Total,73.0
Castellón,Alcalà de Xivert,12004,2021,Total,286.0
Castellón,Alcalà de Xivert,12004,2022,Total,366.0
Castellón,Alcalà de Xivert,12004,2023,Total,328.0
Castellón,Alcalà de Xivert,12004,2024,Total,296.0
Castellón,"Alcora, l'",12005,2021,Total,290.0
Castellón,"Alcora, l'",12005,2022,Total,298.0
Castellón,"Alcora, l'",12005,2023,Total,300.0
Castellón,"Alcora, l'",12005,2024,Total,326.0
Castellón,Alcudia de Veo,12006,2021,Total,8.0
Castellón,Alcudia de Veo,12006,2022,Total,18.0
Castellón,Alcudia de Veo,12006,2023,Total,16.0
Castellón,Alcudia de Veo,12006,2024,Total,14.0
Castellón,Alfondeguilla,12007,2021,Total,40.0
Castellón,Alfondeguilla,12007,2022,Total,35.0
Castellón,Alfondeguilla,12007,2023,Total,24.0
Castellón,Alfondeguilla,12007,2024,Total,35.0
Castellón,Algimia de Almonacid,12008,2021,Total,23.0
Castellón,Algimia de Almonacid,12008,2022,Total,19.0
Castellón,Algimia de Almonacid,12008,2023,Total,27.0
Castellón,Algimia de Almonacid,12008,2024,Total,21.0
Castellón,Almassora,12009,2021,Total,1348.0
Castellón,Almassora,12009,2022,Total,1181.0
Castellón,Almassora,12009,2023,Total,1356.0
Castellón,Almassora,12009,2024,Total,1435.0
Castellón,Almedíjar,12010,2021,Total,28.0
Castellón,Almedíjar,12010,2022,Total,27.0
Castellón,Almedíjar,12010,2023,Total,35.0
Castellón,Almedíjar,12010,2024,Total,24.0
Castellón,Almenara,12011,2021,Total,355.0
Castellón,Almenara,12011,2022,Total,332.0
Castellón,Almenara,12011,2023,Total,354.0
Castellón,Almenara,12011,2024,Total,399.0
Castellón,"Alqueries, les/Alquerías del Niño Perdido",12901,2021,Total,144.0
Castellón,"Alqueries, les/Alquerías del Niño Perdido",12901,2022,Total,165.0
Castellón,"Alqueries, les/Alquerías del Niño Perdido",12901,2023,Total,175.0
Castellón,"Alqueries, les/Alquerías del Niño Perdido",12901,2024,Total,220.0
Castellón,Altura,12012,2021,Total,157.0
Castellón,Altura,12012,2022,Total,158.0
Castellón,Altura,12012,2023,Total,164.0
Castellón,Altura,12012,2024,Total,216.0
Castellón,Arañuel,12013,2021,Total,23.0
Castellón,Arañuel,12013,2022,Total,7.0
Castellón,Arañuel,12013,2023,Total,8.0
Castellón,Arañuel,12013,2024,Total,7.0
Castellón,Ares del Maestrat,12014,2021,Total,9.0
Castellón,Ares del Maestrat,12014,2022,Total,6.0
Castellón,Ares del Maestrat,12014,2023,Total,16.0
Castellón,Ares del Maestrat,12014,2024,Total,10.0
Castellón,Argelita,12015,2021,Total,12.0
Castellón,Argelita,12015,2022,Total,22.0
Castellón,Argelita,12015,2023,Total,6.0
Castellón,Argelita,12015,2024,Total,15.0
Castellón,Artana,12016,2021,Total,60.0
Castellón,Artana,12016,2022,Total,40.0
Castellón,Artana,12016,2023,Total,55.0
Castellón,Artana,12016,2024,Total,48.0
Castellón,Atzeneta del Maestrat,12001,2021,Total,56.0
Castellón,Atzeneta del Maestrat,12001,2022,Total,66.0
Castellón,Atzeneta del Maestrat,12001,2023,Total,46.0
Castellón,Atzeneta del Maestrat,12001,2024,Total,33.0
Castellón,Ayódar,12017,2021,Total,10.0
Castellón,Ayódar,12017,2022,Total,21.0
Castellón,Ayódar,12017,2023,Total,7.0
Castellón,Ayódar,12017,2024,Total,5.0
Castellón,Azuébar,12018,2021,Total,27.0
Castellón,Azuébar,12018,2022,Total,25.0
Castellón,Azuébar,12018,2023,Total,29.0
Castellón,Azuébar,12018,2024,Total,16.0
Castellón,Aín,12002,2021,Total,10.0
Castellón,Aín,12002,2022,Total,4.0
Castellón,Aín,12002,2023,Total,7.0
Castellón,Aín,12002,2024,Total,10.0
Castellón,Barracas,12020,2021,Total,12.0
Castellón,Barracas,12020,2022,Total,7.0
Castellón,Barracas,12020,2023,Total,11.0
Castellón,Barracas,12020,2024,Total,12.0
Castellón,Bejís,12022,2021,Total,24.0
Castellón,Bejís,12022,2022,Total,24.0
Castellón,Bejís,12022,2023,Total,18.0
Castellón,Bejís,12022,2024,Total,27.0
Castellón,Benafer,12024,2021,Total,14.0
Castellón,Benafer,12024,2022,Total,13.0
Castellón,Benafer,12024,2023,Total,17.0
Castellón,Benafer,12024,2024,Total,19.0
Castellón,Benafigos,12025,2021,Total,1.0
Castellón,Benafigos,12025,2022,Total,10.0
Castellón,Benafigos,12025,2023,Total,5.0
Castellón,Benafigos,12025,2024,Total,3.0
Castellón,Benassal,12026,2021,Total,43.0
Castellón,Benassal,12026,2022,Total,32.0
Castellón,Benassal,12026,2023,Total,45.0
Castellón,Benassal,12026,2024,Total,21.0
Castellón,Benicarló,12027,2021,Total,854.0
Castellón,Benicarló,12027,2022,Total,1035.0
Castellón,Benicarló,12027,2023,Total,1068.0
Castellón,Benicarló,12027,2024,Total,1042.0
Castellón,Benicàssim/Benicasim,12028,2021,Total,1237.0
Castellón,Benicàssim/Benicasim,12028,2022,Total,1089.0
Castellón,Benicàssim/Benicasim,12028,2023,Total,1205.0
Castellón,Benicàssim/Benicasim,12028,2024,Total,1065.0
Castellón,Benlloc,12029,2021,Total,65.0
Castellón,Benlloc,12029,2022,Total,54.0
Castellón,Benlloc,12029,2023,Total,53.0
Castellón,Benlloc,12029,2024,Total,56.0
Castellón,Betxí,12021,2021,Total,130.0
Castellón,Betxí,12021,2022,Total,135.0
Castellón,Betxí,12021,2023,Total,139.0
Castellón,Betxí,12021,2024,Total,178.0
Castellón,Borriana/Burriana,12032,2021,Total,1179.0
Castellón,Borriana/Burriana,12032,2022,Total,1283.0
Castellón,Borriana/Burriana,12032,2023,Total,1500.0
Castellón,Borriana/Burriana,12032,2024,Total,1620.0
Castellón,Borriol,12031,2021,Total,369.0
Castellón,Borriol,12031,2022,Total,320.0
Castellón,Borriol,12031,2023,Total,323.0
Castellón,Borriol,12031,2024,Total,321.0
Castellón,Cabanes,12033,2021,Total,180.0
Castellón,Cabanes,12033,2022,Total,216.0
Castellón,Cabanes,12033,2023,Total,246.0
Castellón,Cabanes,12033,2024,Total,303.0
Castellón,Canet lo Roig,12036,2021,Total,26.0
Castellón,Canet lo Roig,12036,2022,Total,33.0
Castellón,Canet lo Roig,12036,2023,Total,34.0
Castellón,Canet lo Roig,12036,2024,Total,34.0
Castellón,Castell de Cabres,12037,2021,Total,0.0
Castellón,Castell de Cabres,12037,2022,Total,0.0
Castellón,Castell de Cabres,12037,2023,Total,4.0
Castellón,Castell de Cabres,12037,2024,Total,1.0
Castellón,Castellfort,12038,2021,Total,9.0
Castellón,Castellfort,12038,2022,Total,11.0
Castellón,Castellfort,12038,2023,Total,15.0
Castellón,Castellfort,12038,2024,Total,3.0
Castellón,Castellnovo,12039,2021,Total,28.0
Castellón,Castellnovo,12039,2022,Total,41.0
Castellón,Castellnovo,12039,2023,Total,50.0
Castellón,Castellnovo,12039,2024,Total,67.0
Castellón,Castelló de la Plana/Castellón de la Plana,12040,2021,Total,4533.0
Castellón,Castelló de la Plana/Castellón de la Plana,12040,2022,Total,5772.0
Castellón,Castelló de la Plana/Castellón de la Plana,12040,2023,Total,6105.0
Castellón,Castelló de la Plana/Castellón de la Plana,12040,2024,Total,5892.0
Castellón,Castillo de Villamalefa,12041,2021,Total,17.0
Castellón,Castillo de Villamalefa,12041,2022,Total,6.0
Castellón,Castillo de Villamalefa,12041,2023,Total,13.0
Castellón,Castillo de Villamalefa,12041,2024,Total,6.0
Castellón,Catí,12042,2021,Total,15.0
Castellón,Catí,12042,2022,Total,25.0
Castellón,Catí,12042,2023,Total,17.0
Castellón,Catí,12042,2024,Total,19.0
Castellón,Caudiel,12043,2021,Total,72.0
Castellón,Caudiel,12043,2022,Total,68.0
Castellón,Caudiel,12043,2023,Total,61.0
Castellón,Caudiel,12043,2024,Total,48.0
Castellón,Cervera del Maestre,12044,2021,Total,26.0
Castellón,Cervera del Maestre,12044,2022,Total,43.0
Castellón,Cervera del Maestre,12044,2023,Total,25.0
Castellón,Cervera del Maestre,12044,2024,Total,28.0
Castellón,Chilches/Xilxes,12053,2021,Total,165.0
Castellón,Chilches/Xilxes,12053,2022,Total,261.0
Castellón,Chilches/Xilxes,12053,2023,Total,210.0
Castellón,Chilches/Xilxes,12053,2024,Total,255.0
Castellón,Chóvar,12056,2021,Total,17.0
Castellón,Chóvar,12056,2022,Total,21.0
Castellón,Chóvar,12056,2023,Total,24.0
Castellón,Chóvar,12056,2024,Total,22.0
Castellón,Cinctorres,12045,2021,Total,18.0
Castellón,Cinctorres,12045,2022,Total,27.0
Castellón,Cinctorres,12045,2023,Total,29.0
Castellón,Cinctorres,12045,2024,Total,11.0
Castellón,Cirat,12046,2021,Total,32.0
Castellón,Cirat,12046,2022,Total,20.0
Castellón,Cirat,12046,2023,Total,13.0
Castellón,Cirat,12046,2024,Total,17.0
Castellón,Cortes de Arenoso,12048,2021,Total,13.0
Castellón,Cortes de Arenoso,12048,2022,Total,25.0
Castellón,Cortes de Arenoso,12048,2023,Total,22.0
Castellón,Cortes de Arenoso,12048,2024,Total,21.0
Castellón,Costur,12049,2021,Total,17.0
Castellón,Costur,12049,2022,Total,15.0
Castellón,Costur,12049,2023,Total,16.0
Castellón,Costur,12049,2024,Total,4.0
Castellón,"Coves de Vinromà, les",12050,2021,Total,85.0
Castellón,"Coves de Vinromà, les",12050,2022,Total,86.0
Castellón,"Coves de Vinromà, les",12050,2023,Total,85.0
Castellón,"Coves de Vinromà, les",12050,2024,Total,93.0
Castellón,Culla,12051,2021,Total,23.0
Castellón,Culla,12051,2022,Total,24.0
Castellón,Culla,12051,2023,Total,29.0
Castellón,Culla,12051,2024,Total,20.0
Castellón,Càlig,12034,2021,Total,80.0
Castellón,Càlig,12034,2022,Total,99.0
Castellón,Càlig,12034,2023,Total,96.0
Castellón,Càlig,12034,2024,Total,115.0
Castellón,Eslida,12057,2021,Total,38.0
Castellón,Eslida,12057,2022,Total,36.0
Castellón,Eslida,12057,2023,Total,47.0
Castellón,Eslida,12057,2024,Total,38.0
Castellón,Espadilla,12058,2021,Total,11.0
Castellón,Espadilla,12058,2022,Total,4.0
Castellón,Espadilla,12058,2023,Total,10.0
Castellón,Espadilla,12058,2024,Total,14.0
Castellón,Fanzara,12059,2021,Total,21.0
Castellón,Fanzara,12059,2022,Total,32.0
Castellón,Fanzara,12059,2023,Total,23.0
Castellón,Fanzara,12059,2024,Total,22.0
Castellón,Figueroles,12060,2021,Total,12.0
Castellón,Figueroles,12060,2022,Total,19.0
Castellón,Figueroles,12060,2023,Total,14.0
Castellón,Figueroles,12060,2024,Total,24.0
Castellón,Forcall,12061,2021,Total,36.0
Castellón,Forcall,12061,2022,Total,32.0
Castellón,Forcall,12061,2023,Total,33.0
Castellón,Forcall,12061,2024,Total,19.0
Castellón,Fuente la Reina,12063,2021,Total,12.0
Castellón,Fuente la Reina,12063,2022,Total,7.0
Castellón,Fuente la Reina,12063,2023,Total,5.0
Castellón,Fuente la Reina,12063,2024,Total,7.0
Castellón,Fuentes de Ayódar,12064,2021,Total,4.0
Castellón,Fuentes de Ayódar,12064,2022,Total,8.0
Castellón,Fuentes de Ayódar,12064,2023,Total,8.0
Castellón,Fuentes de Ayódar,12064,2024,Total,9.0
Castellón,Gaibiel,12065,2021,Total,14.0
Castellón,Gaibiel,12065,2022,Total,11.0
Castellón,Gaibiel,12065,2023,Total,12.0
Castellón,Gaibiel,12065,2024,Total,12.0
Castellón,Geldo,12067,2021,Total,33.0
Castellón,Geldo,12067,2022,Total,29.0
Castellón,Geldo,12067,2023,Total,38.0
Castellón,Geldo,12067,2024,Total,44.0
Castellón,Herbers,12068,2021,Total,13.0
Castellón,Herbers,12068,2022,Total,4.0
Castellón,Herbers,12068,2023,Total,8.0
Castellón,Herbers,12068,2024,Total,4.0
Castellón,Higueras,12069,2021,Total,8.0
Castellón,Higueras,12069,2022,Total,9.0
Castellón,Higueras,12069,2023,Total,4.0
Castellón,Higueras,12069,2024,Total,7.0
Castellón,"Jana, la",12070,2021,Total,25.0
Castellón,"Jana, la",12070,2022,Total,26.0
Castellón,"Jana, la",12070,2023,Total,29.0
Castellón,"Jana, la",12070,2024,Total,14.0
Castellón,Jérica,12071,2021,Total,100.0
Castellón,Jérica,12071,2022,Total,180.0
Castellón,Jérica,12071,2023,Total,92.0
Castellón,Jérica,12071,2024,Total,99.0
Castellón,"Llosa, la",12074,2021,Total,36.0
Castellón,"Llosa, la",12074,2022,Total,66.0
Castellón,"Llosa, la",12074,2023,Total,63.0
Castellón,"Llosa, la",12074,2024,Total,54.0
Castellón,Llucena/Lucena del Cid,12072,2021,Total,68.0
Castellón,Llucena/Lucena del Cid,12072,2022,Total,77.0
Castellón,Llucena/Lucena del Cid,12072,2023,Total,80.0
Castellón,Llucena/Lucena del Cid,12072,2024,Total,72.0
Castellón,Ludiente,12073,2021,Total,7.0
Castellón,Ludiente,12073,2022,Total,14.0
Castellón,Ludiente,12073,2023,Total,11.0
Castellón,Ludiente,12073,2024,Total,5.0
Castellón,"Mata de Morella, la",12075,2021,Total,16.0
Castellón,"Mata de Morella, la",12075,2022,Total,4.0
Castellón,"Mata de Morella, la",12075,2023,Total,12.0
Castellón,"Mata de Morella, la",12075,2024,Total,23.0
Castellón,Matet,12076,2021,Total,19.0
Castellón,Matet,12076,2022,Total,16.0
Castellón,Matet,12076,2023,Total,15.0
Castellón,Matet,12076,2024,Total,9.0
Castellón,Moncofa,12077,2021,Total,627.0
Castellón,Moncofa,12077,2022,Total,726.0
Castellón,Moncofa,12077,2023,Total,646.0
Castellón,Moncofa,12077,2024,Total,678.0
Castellón,Montanejos,12079,2021,Total,46.0
Castellón,Montanejos,12079,2022,Total,66.0
Castellón,Montanejos,12079,2023,Total,37.0
Castellón,Montanejos,12079,2024,Total,43.0
Castellón,Montán,12078,2021,Total,36.0
Castellón,Montán,12078,2022,Total,42.0
Castellón,Montán,12078,2023,Total,58.0
Castellón,Montán,12078,2024,Total,44.0
Castellón,Morella,12080,2021,Total,70.0
Castellón,Morella,12080,2022,Total,88.0
Castellón,Morella,12080,2023,Total,87.0
Castellón,Morella,12080,2024,Total,68.0
Castellón,Navajas,12081,2021,Total,82.0
Castellón,Navajas,12081,2022,Total,103.0
Castellón,Navajas,12081,2023,Total,66.0
Castellón,Navajas,12081,2024,Total,104.0
Castellón,Nules,12082,2021,Total,459.0
Castellón,Nules,12082,2022,Total,511.0
Castellón,Nules,12082,2023,Total,562.0
Castellón,Nules,12082,2024,Total,576.0
Castellón,Olocau del Rey,12083,2021,Total,9.0
Castellón,Olocau del Rey,12083,2022,Total,6.0
Castellón,Olocau del Rey,12083,2023,Total,6.0
Castellón,Olocau del Rey,12083,2024,Total,7.0
Castellón,Onda,12084,2021,Total,647.0
Castellón,Onda,12084,2022,Total,776.0
Castellón,Onda,12084,2023,Total,717.0
Castellón,Onda,12084,2024,Total,913.0
Castellón,Orpesa/Oropesa del Mar,12085,2021,Total,928.0
Castellón,Orpesa/Oropesa del Mar,12085,2022,Total,872.0
Castellón,Orpesa/Oropesa del Mar,12085,2023,Total,1004.0
Castellón,Orpesa/Oropesa del Mar,12085,2024,Total,1155.0
Castellón,Palanques,12087,2021,Total,4.0
Castellón,Palanques,12087,2022,Total,0.0
Castellón,Palanques,12087,2023,Total,0.0
Castellón,Palanques,12087,2024,Total,3.0
Castellón,Pavías,12088,2021,Total,3.0
Castellón,Pavías,12088,2022,Total,2.0
Castellón,Pavías,12088,2023,Total,4.0
Castellón,Pavías,12088,2024,Total,2.0
Castellón,Peníscola/Peñíscola,12089,2021,Total,559.0
Castellón,Peníscola/Peñíscola,12089,2022,Total,459.0
Castellón,Peníscola/Peñíscola,12089,2023,Total,427.0
Castellón,Peníscola/Peñíscola,12089,2024,Total,580.0
Castellón,Pina de Montalgrao,12090,2021,Total,2.0
Castellón,Pina de Montalgrao,12090,2022,Total,13.0
Castellón,Pina de Montalgrao,12090,2023,Total,7.0
Castellón,Pina de Montalgrao,12090,2024,Total,8.0
Castellón,"Pobla Tornesa, la",12094,2021,Total,82.0
Castellón,"Pobla Tornesa, la",12094,2022,Total,56.0
Castellón,"Pobla Tornesa, la",12094,2023,Total,57.0
Castellón,"Pobla Tornesa, la",12094,2024,Total,58.0
Castellón,"Pobla de Benifassà, la",12093,2021,Total,20.0
Castellón,"Pobla de Benifassà, la",12093,2022,Total,22.0
