nombre_provincia,Nombre,Codigo,Mediana consumo anual,Viviendas con bajo consumo,Viviendas con consumo entre 1.001 y 2.000 kwh,Viviendas con consumo entre 2.001 y 3.000 kwh,Viviendas con consumo entre 3.001 y 4.000 kwh,Viviendas con consumo entre 4.001 y 5.000 kwh,Viviendas con consumo entre 5.001 y 6.000 kwh,Viviendas con consumo entre 6.001 y 7.000 kwh,Viviendas con consumo entre 7.001 y 8.000 kwh,Viviendas con consumo entre 751 y 1.000 kwh,Viviendas con consumo entre 8.001 y 9.000 kwh,Viviendas con consumo entre 9.001 y 10.000 kwh,Viviendas con consumo mayor de 10.000 kwh,Viviendas de uso esporádico,Viviendas de uso esporádico (entre 251 y 500 kwh),Viviendas de uso esporádico (entre 501 y 750 kwh),Viviendas totales,Viviendas vacías,prov_mediana_consumo_anual,prov_viviendas_con_bajo_consumo,prov_viviendas_con_consumo_entre_1.001_y_2.000_kwh,prov_viviendas_con_consumo_entre_2.001_y_3.000_kwh,prov_viviendas_con_consumo_entre_3.001_y_4.000_kwh,prov_viviendas_con_consumo_entre_4.001_y_5.000_kwh,prov_viviendas_con_consumo_entre_5.001_y_6.000_kwh,prov_viviendas_con_consumo_entre_6.001_y_7.000_kwh,prov_viviendas_con_consumo_entre_7.001_y_8.000_kwh,prov_viviendas_con_consumo_entre_751_y_1.000_kwh,prov_viviendas_con_consumo_entre_8.001_y_9.000_kwh,prov_viviendas_con_consumo_entre_9.001_y_10.000_kwh,prov_viviendas_con_consumo_mayor_de_10.000_kwh,prov_viviendas_de_uso_esporádico,prov_viviendas_de_uso_esporádico_(entre_251_y_500_kwh),prov_viviendas_de_uso_esporádico_(entre_501_y_750_kwh),prov_viviendas_totales,prov_viviendas_vacías
Murcia,Villanueva del Río Segura,30042,2721,67,295,329,263,194,109,73,34,91,20,8,23,220,119,101,2340,614,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Yecla,30043,2065,717,5103,4114,2133,1001,490,296,176,1079,98,78,239,1798,857,941,19242,1920,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Águilas,30003,1883,1449,5475,4088,2737,1545,755,390,230,1796,94,51,173,3881,1941,1940,26137,3473,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Málaga,Alameda *,29001,3023,64,372,438,409,281,171,77,55,77,23,22,44,171,87,84,2469,265,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Alcaucín,29002,2401,60,322,279,201,185,114,48,31,101,14,18,33,226,123,103,2470,838,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Alfarnate,29003,1523,53,139,98,44,24,5,4,6,52,0,2,4,126,69,57,846,289,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Algarrobo,29005,1828,197,637,450,276,153,92,43,22,210,16,5,18,473,223,250,5554,2962,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Alhaurín de la Torre,29007,3421,191,2351,3038,2863,2153,1474,925,588,439,367,255,522,777,383,394,17000,1057,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Alhaurín el Grande,29008,3024,295,2099,2124,1842,1384,964,559,362,493,232,128,368,1015,519,496,13134,1269,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Almargen,29010,2382,63,201,197,131,100,45,31,19,61,7,7,19,132,74,58,1370,357,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Almogía,29011,2135,113,469,341,267,176,97,62,30,143,18,15,33,325,184,141,3074,985,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Almáchar,29009,1990,52,264,229,126,46,40,26,11,65,3,6,17,182,86,96,1428,361,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Alozaina,29013,1990,86,278,200,153,98,53,26,17,87,15,5,15,220,109,111,1645,392,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Antequera,29015,2983,438,3260,3782,3298,2288,1329,769,391,650,244,128,353,1269,646,623,20944,2745,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Archidona,29017,2580,185,824,843,634,426,230,136,72,196,31,23,51,408,218,190,5004,945,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Ardales,29018,2067,73,321,268,184,84,44,18,11,90,5,3,10,171,91,80,1646,364,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Arenas,29019,2715,52,182,154,135,97,48,34,28,34,15,6,31,114,58,56,1414,484,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Arriate,29020,2732,51,363,385,314,199,112,57,39,73,24,6,36,182,90,92,2326,485,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Benahavís,29023,3273,79,663,581,454,410,298,210,117,199,131,98,312,314,171,143,9531,5665,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Benalmádena,29025,2384,1516,9056,8082,5801,3739,2013,1088,638,2264,381,222,744,4792,2447,2345,48663,8327,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Benamargosa,29026,1974,59,211,143,90,62,26,24,12,51,9,5,16,134,84,50,1109,267,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Benamocarra *,29027,2462,60,277,273,206,129,55,27,21,70,11,7,20,136,69,67,1417,125,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Benaoján,29028,1831,50,210,121,80,49,25,12,6,49,5,1,13,113,55,58,1104,370,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Burgo (El),29031,1824,94,257,181,120,61,31,17,5,78,3,1,11,187,102,85,1424,378,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Campillos,29032,2970,149,664,718,640,495,300,168,101,153,50,35,63,369,196,173,4898,993,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Canillas de Aceituno,29033,2041,78,238,182,141,89,49,25,24,81,10,6,21,213,107,106,1899,742,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Casabermeja,29039,2383,91,382,333,264,167,111,64,32,127,26,9,25,244,125,119,2389,514,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Casarabonela,29040,2177,103,309,260,182,118,68,35,25,100,14,8,30,228,127,101,2150,670,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Casares,29041,2069,237,1063,774,571,372,217,149,83,346,37,37,76,801,395,406,7726,2963,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Cañete la Real,29035,1799,92,218,140,102,42,40,11,10,65,2,2,15,152,92,60,1517,626,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Colmenar,29043,1975,98,451,313,205,130,66,42,28,124,16,12,26,289,147,142,2367,567,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Comares,29044,1831,84,261,142,109,80,38,30,11,84,6,5,17,175,82,93,1447,405,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Cortes de la Frontera,29046,1833,140,468,346,212,100,53,20,8,150,8,4,25,310,162,148,2417,573,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Coín,29042,2817,289,2168,2177,1801,1231,746,451,275,484,172,104,282,971,509,462,12729,1578,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Cuevas Bajas,29047,2586,31,124,108,101,70,42,22,6,35,5,4,14,76,38,38,817,179,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Cuevas de San Marcos,29049,2591,77,322,295,237,192,91,66,32,73,18,6,33,228,138,90,2192,522,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Cuevas del Becerro,29048,2003,48,200,165,112,44,36,11,2,44,4,3,9,141,89,52,1167,348,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Cártama,29038,2950,237,2119,2410,2154,1559,853,442,212,471,146,84,194,900,453,447,12673,892,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Cómpeta,29045,2281,134,477,403,269,168,117,72,52,125,31,12,41,314,162,152,3437,1222,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Estepona,29051,2350,1407,9428,8245,5567,3269,1889,1099,705,2304,468,351,907,4379,2117,2262,50366,10348,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Frigiliana,29053,2419,130,574,475,358,247,144,76,32,160,46,36,70,357,188,169,3071,366,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Fuengirola,29054,2078,2132,10310,8460,5421,3072,1647,883,461,2830,261,169,531,6207,3179,3028,48887,6503,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Fuente de Piedra,29055,2760,40,220,246,187,135,103,58,40,77,19,13,37,145,84,61,1727,407,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Gaucín,29056,1896,71,248,167,107,54,34,16,18,72,6,7,30,166,88,78,1674,678,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Guaro,29058,2339,45,266,190,138,103,69,39,34,75,26,11,25,155,89,66,1632,456,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Humilladero *,29059,3028,42,258,298,277,209,100,63,32,60,23,15,34,128,66,62,1725,186,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Istán,29061,2518,38,171,169,105,77,47,22,20,46,10,11,31,92,48,44,1198,359,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Manilva,29068,1879,822,2908,2060,1576,910,515,264,184,1070,92,60,158,2450,1272,1178,17998,4929,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Marbella,29069,2514,2023,18318,16080,11075,6881,4221,2674,1787,4087,1173,882,3108,7697,3771,3926,100282,20276,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Mijas,29070,2554,1721,10237,9286,7087,4692,2748,1669,1021,2613,636,438,1295,5485,2819,2666,62030,13102,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Moclinejo,29071,2679,22,99,77,82,46,34,25,7,24,5,1,12,55,28,27,643,154,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Mollina,29072,2996,68,382,404,393,301,173,90,51,103,21,14,56,211,114,97,2764,497,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Monda,29073,2640,57,296,284,209,149,105,56,40,75,27,21,31,183,89,94,1999,466,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Málaga,29067,2309,4944,69046,64297,38964,19054,8819,4244,2307,12118,1335,840,2495,16853,7603,9250,261857,16541,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Nerja,29075,2001,865,3736,2620,1653,1008,527,307,179,956,112,76,255,2044,1047,997,16621,2283,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Ojén,29076,2438,85,547,472,332,211,143,73,38,137,23,24,40,247,129,118,3815,1443,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Periana,29079,2119,96,404,315,228,133,63,29,28,117,16,13,26,241,122,119,2342,633,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Pizarra,29080,2999,84,702,798,738,514,306,177,92,155,56,34,81,343,182,161,4601,521,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Resto de Málaga,29999,1675,807,2058,1406,823,434,224,147,71,670,52,35,127,1735,945,790,14736,6147,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Rincón de la Victoria,29082,2301,727,6001,5599,3708,2151,1109,565,291,1469,160,124,274,2766,1368,1398,27620,2676,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Riogordo,29083,2054,94,336,284,193,93,56,28,18,84,7,7,19,250,107,143,2026,557,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Ronda,29084,2449,557,3888,4100,2850,1450,742,335,194,890,139,77,278,1574,801,773,19462,2388,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Sayalonga,29086,2411,39,183,149,126,71,50,41,13,49,23,9,23,130,77,53,1443,537,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Sierra de Yeguas,29088,3195,55,214,249,248,203,127,90,48,62,32,14,41,163,94,69,1872,326,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Teba,29089,2257,99,418,379,237,154,69,41,16,96,6,11,28,223,124,99,2228,451,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Tolox,29090,1876,94,332,246,144,84,57,32,15,98,4,7,19,251,126,125,1986,603,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Torremolinos,29901,2147,1603,9458,8119,5189,2929,1400,716,387,2378,212,126,403,4936,2462,2474,42938,5082,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Torrox,29091,1383,1515,3672,2221,1365,725,396,203,130,1491,85,33,133,4191,2217,1974,20132,3972,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Valle de Abdalajís,29093,2391,55,239,240,167,109,55,19,9,59,11,4,23,136,78,58,1403,277,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Villanueva de Algaidas,29095,2781,91,388,399,356,248,154,63,40,93,24,11,30,214,120,94,2457,346,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Villanueva de Tapia,29098,2852,25,116,143,108,87,55,30,16,28,7,1,8,76,46,30,949,249,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Villanueva de la Concepción,29902,2796,50,319,312,271,219,115,61,34,85,16,12,54,203,112,91,1933,182,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Villanueva del Rosario *,29096,2299,100,399,359,246,139,107,51,25,102,16,5,20,244,122,122,2163,350,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Villanueva del Trabuco *,29097,2584,115,472,449,358,240,161,86,43,114,36,17,33,294,156,138,2803,385,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Viñuela,29099,2433,51,264,202,171,92,64,50,23,46,18,16,27,148,74,74,1519,347,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Vélez-Málaga,29094,2091,2342,11138,9206,6463,3438,1655,822,499,2936,228,163,442,6999,3640,3359,50454,4123,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Yunquera,29100,2023,101,355,305,194,119,45,22,13,117,5,4,14,234,120,114,2285,757,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Málaga,Álora,29012,2688,208,1208,1240,985,654,418,231,131,304,82,50,140,652,326,326,7519,1216,2352,29139,201828,181523,123427,71705,38839,21298,12474,46194,7617,5036,14899,89735,44860,44875,996557,152843
Navarra,Ablitas,31006,2180,81,307,262,220,88,37,14,11,62,5,0,11,188,93,95,1546,260,1952,12209,95096,73500,35775,14422,6115,3062,1711,19830,1091,738,2320,32379,15644,16735,331104,32856
Navarra,Altsasu/Alsasua *,31010,1859,232,1110,892,351,113,36,22,19,249,9,4,22,390,190,200,3833,384,1952,12209,95096,73500,35775,14422,6115,3062,1711,19830,1091,738,2320,32379,15644,16735,331104,32856
Navarra,Andosilla,31015,2113,100,330,273,207,98,44,20,4,83,5,8,18,181,91,90,1564,193,1952,12209,95096,73500,35775,14422,6115,3062,1711,19830,1091,738,2320,32379,15644,16735,331104,32856
Navarra,Ansoáin/Antsoain,31016,1926,100,1615,1277,435,123,37,25,23,270,10,5,16,317,129,188,4509,256,1952,12209,95096,73500,35775,14422,6115,3062,1711,19830,1091,738,2320,32379,15644,16735,331104,32856
Navarra,Aoiz/Agoitz,31019,1792,67,405,301,174,49,15,6,3,107,10,3,12,187,95,92,1543,204,1952,12209,95096,73500,35775,14422,6115,3062,1711,19830,1091,738,2320,32379,15644,16735,331104,32856
Navarra,Aranguren *,31023,2120,108,1279,999,615,245,149,69,27,227,31,9,35,367,165,202,4309,149,1952,12209,95096,73500,35775,14422,6115,3062,1711,19830,1091,738,2320,32379,15644,16735,331104,32856
Navarra,Arbizu,31027,2241,23,126,138,71,30,13,7,3,31,2,2,5,47,20,27,628,130,1952,12209,95096,73500,35775,14422,6115,3062,1711,19830,1091,738,2320,32379,15644,16735,331104,32856
Navarra,Arcos (Los),31029,1731,75,202,157,80,26,15,4,3,59,2,1,4,116,65,51,964,220,1952,12209,95096,73500,35775,14422,6115,3062,1711,19830,1091,738,2320,32379,15644,16735,331104,32856
Navarra,Arguedas *,31032,2138,47,285,257,164,73,19,19,7,66,8,3,10,132,71,61,1221,131,1952,12209,95096,73500,35775,14422,6115,3062,1711,19830,1091,738,2320,32379,15644,16735,331104,32856
Navarra,Arróniz,31036,1765,62,157,128,85,18,13,1,4,48,0,0,3,109,57,52,782,154,1952,12209,95096,73500,35775,14422,6115,3062,1711,19830,1091,738,2320,32379,15644,16735,331104,32856
Navarra,Artajona,31038,2175,55,199,200,137,62,25,11,6,59,5,3,8,135,62,73,1091,186,1952,12209,95096,73500,35775,14422,6115,3062,1711,19830,1091,738,2320,32379,15644,16735,331104,32856
Navarra,Ayegui/Aiegi,31041,1717,95,429,301,185,86,28,18,6,150,4,1,6,290,149,141,1752,153,1952,12209,95096,73500,35775,14422,6115,3062,1711,19830,1091,738,2320,32379,15644,16735,331104,32856
Navarra,Azagra *,31042,2224,67,388,359,248,123,45,19,10,81,6,6,11,178,84,94,1740,199,1952,12209,95096,73500,35775,14422,6115,3062,1711,19830,1091,738,2320,32379,15644,16735,331104,32856
Navarra,Barañáin/Barañain *,31901,1917,169,2950,2192,798,284,112,41,16,476,13,9,37,589,249,340,7988,302,1952,12209,95096,73500,35775,14422,6115,3062,1711,19830,1091,738,2320,32379,15644,16735,331104,32856
Navarra,Baztan,31050,1959,238,1007,832,480,226,96,65,53,281,24,18,55,653,341,312,4730,702,1952,12209,95096,73500,35775,14422,6115,3062,1711,19830,1091,738,2320,32379,15644,16735,331104,32856
Navarra,Bera *,31250,2020,80,484,359,219,95,51,33,10,105,21,10,26,219,110,109,1908,196,1952,12209,95096,73500,35775,14422,6115,3062,1711,19830,1091,738,2320,32379,15644,16735,331104,32856
Navarra,Beriáin *,31905,2168,46,473,452,259,87,31,8,6,100,7,5,12,141,68,73,1703,76,1952,12209,95096,73500,35775,14422,6115,3062,1711,19830,1091,738,2320,32379,15644,16735,331104,32856
Navarra,Berrioplano/Berriobeiti *,31902,2070,62,954,806,356,149,53,27,12,165,7,2,17,194,78,116,2906,102,1952,12209,95096,73500,35775,14422,6115,3062,1711,19830,1091,738,2320,32379,15644,16735,331104,32856
Navarra,Berriozar *,31903,1896,84,1495,1197,404,99,49,23,17,278,11,6,23,332,137,195,4190,172,1952,12209,95096,73500,35775,14422,6115,3062,1711,19830,1091,738,2320,32379,15644,16735,331104,32856
Navarra,Burlada/Burlata *,31060,1807,247,3012,2099,733,211,88,43,26,601,22,9,39,775,338,437,8363,458,1952,12209,95096,73500,35775,14422,6115,3062,1711,19830,1091,738,2320,32379,15644,16735,331104,32856
Navarra,Buñuel *,31057,2104,79,292,254,172,61,24,11,5,58,6,5,10,142,86,56,1280,161,1952,12209,95096,73500,35775,14422,6115,3062,1711,19830,1091,738,2320,32379,15644,16735,331104,32856
